Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20191102;13;18900;18455,500
20191102;14;18900;18566,075
20191102;15;18400;18384,238
20191102;16;18600;18245,325
20191102;17;20100;19034,000
20191102;18;20200;19560,313
20191102;19;20100;19389,925
20191102;20;19900;19182,538
20191102;21;19200;18513,263
20191102;22;18200;17489,863
20191102;23;17000;16500,163
20191102;24;15900;15523,438
20191103;1;15000;14694,850
20191103;2;14600;14095,313
20191103;3;14300;13755,700
20191103;4;14100;13610,288
20191103;5;14100;13763,025
20191103;6;14200;13983,075
20191103;7;14600;14105,913
20191103;8;15300;14549,488
20191103;9;16200;15449,963
20191103;10;16700;16142,500
20191103;11;16900;16488,500
20191103;12;16900;16584,475
20191103;13;17000;16707,400
20191103;14;17200;16838,188
20191103;15;16800;16545,025
20191103;16;17000;16418,613
20191103;17;18700;17397,638
20191103;18;19000;18204,288
20191103;19;19000;18410,250
20191103;20;19000;18375,338
20191103;21;18600;18017,325
20191103;22;17700;17163,188
20191103;23;16900;16408,988
20191103;24;15800;15472,238
20191104;1;14600;14807,338
20191104;2;14400;14409,850
20191104;3;14300;14234,050
20191104;4;14400;14204,938
20191104;5;15100;14755,063
20191104;6;17000;15991,875
20191104;7;20600;19026,463
20191104;8;22000;21246,038
20191104;9;22800;22443,875
20191104;10;22800;22706,075
20191104;11;22900;22573,175
20191104;12;22900;22948,125
20191104;13;23100;23207,050
20191104;14;23200;23249,338
20191104;15;22700;22935,763
20191104;16;22600;22877,925
20191104;17;23900;23506,838
20191104;18;23900;23832,388
20191104;19;23500;23439,650
20191104;20;23400;23368,700
20191104;21;22700;22636,525
20191104;22;21200;21020,713
20191104;23;19600;19395,725
20191104;24;18200;18128,663
20191105;1;16900;17145,050
20191105;2;16400;16650,013
20191105;3;16100;16392,788
20191105;4;16100;16471,100
20191105;5;16700;16670,738
20191105;6;18300;17598,713
20191105;7;21300;20027,350
20191105;8;22500;21801,613
20191105;9;23100;22691,763
20191105;10;23100;22915,025
20191105;11;23100;22762,763
20191105;12;23100;23069,650
20191105;13;23200;23268,650
20191105;14;23300;23397,625
20191105;15;22900;22988,050
20191105;16;22900;23057,463
20191105;17;24200;23924,738
20191105;18;24200;24245,825
20191105;19;23900;23792,700
20191105;20;23900;23637,700
20191105;21;23200;22843,938
20191105;22;21600;21305,413
20191105;23;20000;19568,713
20191105;24;18700;18302,600
20191106;1;17350;17266,788
20191106;2;16750;16776,913
20191106;3;16700;16462,025
20191106;4;16800;16590,338
20191106;5;17300;16861,300
20191106;6;18800;17750,750
20191106;7;21500;20264,000
20191106;8;22700;22176,325
20191106;9;23100;23085,825
20191106;10;23200;23221,650
20191106;11;23100;22868,663
20191106;12;23200;23001,175
20191106;13;23250;23027,763
20191106;14;23400;23006,563
20191106;15;22900;22726,375
20191106;16;23100;22737,375
20191106;17;24300;23598,313
20191106;18;24300;24129,900
20191106;19;24000;23813,188
20191106;20;23900;23654,750
20191106;21;23100;22841,113
20191106;22;21600;21294,963
20191106;23;20100;19703,125
20191106;24;18500;18359,350
20191107;1;17500;17348,450
20191107;2;17000;16752,988
20191107;3;16700;16383,388
20191107;4;16900;16422,950
20191107;5;17300;16776,238
20191107;6;18800;17589,500
20191107;7;21500;20301,100
20191107;8;22700;22042,875
20191107;9;23200;22968,450
20191107;10;23200;23076,963
20191107;11;23300;22831,813
20191107;12;23300;22966,888
20191107;13;23400;22991,438
20191107;14;23500;23126,788
20191107;15;23200;22785,138
20191107;16;23400;22948,338
20191107;17;24700;23950,525
20191107;18;24500;24308,275
20191107;19;24000;23926,538
20191107;20;23900;23663,163
20191107;21;23100;23020,525
20191107;22;21700;21464,825
20191107;23;19900;19814,200
20191107;24;18600;18493,250
20191108;1;17300;17481,625
20191108;2;16800;16964,450
20191108;3;16500;16625,325
20191108;4;16700;16684,113
20191108;5;17000;16940,975
20191108;6;18500;17818,575
20191108;7;21400;20409,875
20191108;8;22600;22200,838
20191108;9;23100;23083,500
20191108;10;23100;23113,325
20191108;11;23100;22944,850
20191108;12;23100;23126,138
20191108;13;23200;23207,225
20191108;14;23300;23173,063
20191108;15;23000;22924,863
20191108;16;23200;22915,625
20191108;17;24300;23802,825
20191108;18;24300;24079,425
20191108;19;23800;23640,925
20191108;20;23700;23437,525
20191108;21;22900;22621,475
20191108;22;21500;21114,325
20191108;23;19500;19522,288
20191108;24;18200;18322,975
20191109;1;17200;17262,213
20191109;2;16550;16607,738
20191109;3;16050;16281,100
20191109;4;15950;16159,538
20191109;5;16150;16276,113
20191109;6;16500;16415,988
20191109;7;17550;17310,775
20191109;8;18850;18186,313
20191109;9;20050;19488,075
20191109;10;20550;20272,450
20191109;11;20750;20566,663
20191109;12;20650;20780,913
20191109;13;20350;20720,963
20191109;14;20150;20478,125
20191109;15;19550;19894,950
20191109;16;19750;19883,175
20191109;17;21200;20845,813
20191109;18;21200;21052,388
20191109;19;20850;20572,888
20191109;20;20600;20348,613
20191109;21;19800;19686,400
20191109;22;18600;18563,875
20191109;23;17500;17433,525
20191109;24;16300;16406,713
20191110;1;14650;15480,863
20191110;2;14000;14843,488
20191110;3;13650;14400,438
20191110;4;13400;14308,338
20191110;5;13500;14329,063
20191110;6;13750;14472,138
20191110;7;14000;14670,538
20191110;8;14850;15045,238
20191110;9;15700;15875,550
20191110;10;16350;16772,738
20191110;11;16600;17213,838
20191110;12;16750;17515,413
20191110;13;16850;17767,375
20191110;14;16950;17856,363
20191110;15;16550;17512,550
20191110;16;16750;17420,000
20191110;17;18100;18163,413
20191110;18;18300;18706,688
20191110;19;18400;18506,738
20191110;20;18500;18474,888
20191110;21;17950;18014,788
20191110;22;17050;17244,563
20191110;23;16350;16455,925
20191110;24;15300;15657,013
20191111;1;14200;14831,425
20191111;2;13550;14348,188
20191111;3;13250;14032,000
20191111;4;13250;14027,600
20191111;5;13300;14071,025
20191111;6;13450;14216,225
20191111;7;13550;14667,163
20191111;8;14400;15147,325
20191111;9;15550;16223,888
20191111;10;16350;17076,675
20191111;11;16750;17360,100
20191111;12;16950;17507,325
20191111;13;17000;17458,038
20191111;14;17150;17667,375
20191111;15;16750;17518,663
20191111;16;16800;17442,263
20191111;17;18250;18624,238
20191111;18;18300;19070,025
20191111;19;18100;19078,663
20191111;20;17950;18947,663
20191111;21;17500;18530,413
20191111;22;16600;17834,463
20191111;23;16000;16964,138
20191111;24;14950;15920,575
20191112;1;14300;15224,138
20191112;2;13850;14916,775
20191112;3;13700;14835,488
20191112;4;14000;14852,200
20191112;5;14700;15336,900
20191112;6;16650;16446,725
20191112;7;19950;19619,025
20191112;8;21550;21640,275
20191112;9;22450;22792,963
20191112;10;22500;22961,488
20191112;11;22600;22737,788
20191112;12;22650;23104,875
20191112;13;22800;23296,088
20191112;14;23000;23364,313
20191112;15;22600;22979,175
20191112;16;22750;23055,150
20191112;17;23900;23899,900
20191112;18;23700;24023,563
20191112;19;23200;23592,300
20191112;20;23000;23436,263
20191112;21;22300;22694,125
20191112;22;20800;21218,550
20191112;23;19200;19623,438
20191112;24;17800;18444,975
20191113;1;16850;17437,925
20191113;2;16350;16811,875
20191113;3;16150;16537,200
20191113;4;16150;16511,125
20191113;5;16700;16882,563
20191113;6;18200;17678,075
20191113;7;20950;20345,550
20191113;8;22150;22161,338
20191113;9;22850;23189,800
20191113;10;22900;23652,675
20191113;11;22950;23517,363
20191113;12;23000;23826,413
20191113;13;23150;23864,463
20191113;14;23350;23832,875
20191113;15;22950;23331,925
20191113;16;23250;23328,675
20191113;17;24350;24263,288
20191113;18;24150;24284,538
20191113;19;23750;23881,500
20191113;20;23600;23626,613
20191113;21;22800;22978,925
20191113;22;21300;21363,550
20191113;23;19700;19779,288
20191113;24;18300;18518,288
20191114;1;17600;17478,275
20191114;2;16900;17022,088
20191114;3;16600;16787,288
20191114;4;16600;16821,500
20191114;5;17100;17094,950
20191114;6;18700;17781,675
20191114;7;21400;20564,663
20191114;8;22700;22305,963
20191114;9;23300;23232,063
20191114;10;23400;23456,063
20191114;11;23500;23231,175
20191114;12;23700;23406,475
20191114;13;23700;23458,300
20191114;14;23900;23542,988
20191114;15;23600;23223,438
20191114;16;23600;23356,025
20191114;17;24700;24281,275
20191114;18;24600;24288,900
20191114;19;24100;23823,838
20191114;20;23900;23584,350
20191114;21;23200;22923,313
20191114;22;21900;21479,713
20191114;23;20300;19913,050
20191114;24;18900;18542,775
20191115;1;17400;17577,400
20191115;2;16900;16960,163
20191115;3;16700;16706,938
20191115;4;16800;16702,613
20191115;5;17200;17051,713
20191115;6;18500;17928,988
20191115;7;21400;20587,938
20191115;8;22500;22265,850
20191115;9;23300;23147,025
20191115;10;23400;23386,000
20191115;11;23500;23305,563
20191115;12;23600;23502,338
20191115;13;23700;23562,175
20191115;14;23900;23591,575
20191115;15;23500;23183,688
20191115;16;23800;23352,463
20191115;17;24600;24238,613
20191115;18;24400;24083,275
20191115;19;23900;23701,375
20191115;20;23800;23351,688
20191115;21;22900;22536,013
20191115;22;21500;21125,763
20191115;23;20000;19614,450
20191115;24;18700;18368,388
20191116;1;17050;17270,600
20191116;2;16450;16630,600
20191116;3;16000;16217,738
20191116;4;15950;16063,525
20191116;5;16050;16245,788
20191116;6;16550;16318,375
20191116;7;17650;17339,888
20191116;8;19000;18183,038
20191116;9;20100;19498,000
20191116;10;20850;20215,600
20191116;11;21200;20423,638
20191116;12;21150;20506,563
20191116;13;20850;20380,625
20191116;14;20650;20218,663
20191116;15;19950;19750,650
20191116;16;20500;19668,650
20191116;17;21600;20729,600
20191116;18;21450;20891,413
20191116;19;21050;20586,150
20191116;20;20600;20282,550
20191116;21;20000;19615,975
20191116;22;18900;18475,825
20191116;23;17900;17452,950
20191116;24;16600;16429,075
20191117;1;15450;15386,513
20191117;2;14750;14689,813
20191117;3;14350;14325,088
20191117;4;14200;14141,900
20191117;5;14300;14153,638
20191117;6;14500;14264,725
20191117;7;14800;14573,838
20191117;8;15550;14816,925
20191117;9;16750;15641,050
20191117;10;17450;16445,038
20191117;11;17850;16904,175
20191117;12;18000;17119,038
20191117;13;18100;17233,063
20191117;14;18150;17348,763
20191117;15;17750;17088,088
20191117;16;18150;17067,400
20191117;17;19200;18257,488
20191117;18;19300;18776,275
20191117;19;19150;18862,888
20191117;20;19200;18804,375
20191117;21;18700;18450,988
20191117;22;17700;17641,650
20191117;23;16850;16920,675
20191117;24;15950;15910,563
20191118;1;15500;15139,763
20191118;2;15100;14828,913
20191118;3;14900;14580,350
20191118;4;15100;14701,213
20191118;5;15700;15100,388
20191118;6;17700;16205,300
20191118;7;20800;19456,313
20191118;8;22200;21454,588
20191118;9;23000;22567,250
20191118;10;23100;22746,663
20191118;11;23100;22615,050
20191118;12;23200;22869,825
20191118;13;23400;22896,475
20191118;14;23400;23006,688
20191118;15;23000;22783,825
20191118;16;23500;22975,075
20191118;17;24400;23952,863
20191118;18;24300;23978,938
20191118;19;23800;23429,688
20191118;20;23700;23189,413
20191118;21;22900;22537,175
20191118;22;21500;20999,438
20191118;23;19900;19406,313
20191118;24;18500;18184,663
20191119;1;17400;17222,175
20191119;2;16800;16691,788
20191119;3;16500;16414,163
20191119;4;16600;16503,513
20191119;5;17200;16779,988
20191119;6;18700;17696,000
20191119;7;21500;20285,163
20191119;8;22600;21973,313
20191119;9;23100;22814,938
20191119;10;23200;22929,050
20191119;11;23200;22446,513
20191119;12;23300;22701,613
20191119;13;23400;22635,213
20191119;14;23600;22705,838
20191119;15;23100;22535,388
20191119;16;23300;22820,375
20191119;17;24300;24072,650
20191119;18;24200;24176,525
20191119;19;23800;23683,000
20191119;20;23700;23559,063
20191119;21;23000;22760,688
20191119;22;21600;21298,125
20191119;23;20100;19821,488
20191119;24;18600;18536,800
20191120;1;17500;17514,700
20191120;2;16900;16942,000
20191120;3;16500;16530,913
20191120;4;16800;16584,588
20191120;5;17300;16942,338
20191120;6;18700;17858,525
20191120;7;21600;20612,275
20191120;8;22900;22473,450
20191120;9;23500;23347,200
20191120;10;23500;23502,013
20191120;11;23500;23180,125
20191120;12;23500;23396,725
20191120;13;23700;23424,563
20191120;14;23800;23618,138
20191120;15;23400;23342,963
20191120;16;23900;23561,788
20191120;17;24600;24422,000
20191120;18;24500;24255,213
20191120;19;23900;23897,750
20191120;20;23700;23645,150
20191120;21;23000;22912,250
20191120;22;21600;21373,363
20191120;23;20000;19744,675
20191120;24;18600;18480,450
20191121;1;17500;17522,213
20191121;2;16900;16906,850
20191121;3;16500;16626,663
20191121;4;16800;16649,488
20191121;5;17300;16929,238
20191121;6;18800;17802,863
20191121;7;21700;20524,725
20191121;8;23000;22389,875
20191121;9;23600;23280,588
20191121;10;23600;23683,725
20191121;11;23600;23579,013
20191121;12;23600;23893,750
20191121;13;23800;24119,050
20191121;14;23900;24061,488
20191121;15;23400;23769,963
20191121;16;23900;23792,963
20191121;17;24600;24507,100
20191121;18;24500;24299,388
20191121;19;23900;23801,838
20191121;20;23700;23595,013
20191121;21;23000;22800,638
20191121;22;21600;21330,163
20191121;23;20000;19799,738
20191121;24;18600;18581,125
20191122;1;17500;17562,988
20191122;2;17000;16984,225
20191122;3;16600;16594,538
20191122;4;16900;16684,688
20191122;5;17400;17033,788
20191122;6;18800;17817,038
20191122;7;21700;20592,088
20191122;8;23000;22310,650
20191122;9;23600;23194,863
20191122;10;23700;23472,538
20191122;11;23800;23333,463
20191122;12;23800;23621,625
20191122;13;24000;23642,238
20191122;14;24100;23658,613
20191122;15;23700;23306,725
20191122;16;24100;23477,138
20191122;17;24800;24450,063
20191122;18;24700;24433,363
20191122;19;24200;23914,525
20191122;20;23900;23608,800
20191122;21;23200;22879,400
20191122;22;21800;21430,350
20191122;23;20100;20007,825
20191122;24;18700;18827,838
20191123;1;17900;17697,588
20191123;2;17200;17006,388
20191123;3;16800;16622,675
20191123;4;16700;16522,325
20191123;5;16800;16593,188
20191123;6;17200;16860,400
20191123;7;18700;18022,125
20191123;8;19900;18821,763
20191123;9;21000;20080,625
20191123;10;21400;20884,050
20191123;11;21700;21058,363
20191123;12;21800;21163,200
20191123;13;21500;20976,388
20191123;14;21400;20781,338
20191123;15;20600;20258,863
20191123;16;21100;20425,675
20191123;17;22200;21445,488
20191123;18;21900;21263,538
20191123;19;21600;21006,075
20191123;20;21200;20677,650
20191123;21;20600;19966,975
20191123;22;19400;18910,575
20191123;23;18500;17890,763
20191123;24;17400;16808,963
20191124;1;16200;15894,338
20191124;2;15600;15267,250
20191124;3;15200;14849,250
20191124;4;15000;14701,263
20191124;5;15100;14763,213
20191124;6;15300;14983,263
20191124;7;15500;15541,400
20191124;8;16400;15794,600
20191124;9;17600;16689,188
20191124;10;18400;17640,775
20191124;11;18800;18054,375
20191124;12;19000;18208,950
20191124;13;19200;18526,638
20191124;14;19300;18593,488
20191124;15;19000;18384,525
20191124;16;19500;18473,300
20191124;17;20100;19522,788
20191124;18;20300;19745,738
20191124;19;20400;19923,088
20191124;20;20400;19983,138
20191124;21;19900;19353,213
20191124;22;18900;18400,388
20191124;23;18200;17606,788
20191124;24;17100;16664,513
20191125;1;15900;15838,888
20191125;2;15500;15464,913
20191125;3;15400;15257,375
20191125;4;15500;15306,688
20191125;5;16300;15759,275
20191125;6;18300;16962,525
20191125;7;21500;20391,488
20191125;8;22900;22525,800
20191125;9;23900;23717,088
20191125;10;24000;24117,363
20191125;11;24100;23990,188
20191125;12;24200;24228,263
20191125;13;24300;24417,750
20191125;14;24600;24490,250
20191125;15;24200;24212,575
20191125;16;24800;24308,850
20191125;17;25300;25181,825
20191125;18;25100;24993,950
20191125;19;24700;24481,900
20191125;20;24700;24233,525
20191125;21;23900;23479,750
20191125;22;22300;21916,588
20191125;23;20700;20212,675
20191125;24;19500;18879,725
20191126;1;18200;17867,538
20191126;2;17600;17374,813
20191126;3;17300;17067,163
20191126;4;17300;17165,775
20191126;5;17800;17393,838
20191126;6;19200;18340,688
20191126;7;22500;21169,188
20191126;8;23400;23010,500
20191126;9;24100;24004,863
20191126;10;24000;24367,388
20191126;11;24200;24197,538
20191126;12;24300;24613,488
20191126;13;24400;24733,600
20191126;14;24600;24841,175
20191126;15;24400;24547,675
20191126;16;25000;24726,788
20191126;17;25500;25298,063
20191126;18;25200;25091,975
20191126;19;24700;24530,663
20191126;20;24600;24328,375
20191126;21;23700;23529,400
20191126;22;22400;22004,163
20191126;23;20700;20266,600
20191126;24;19400;18966,138
20191127;1;17800;17997,638
20191127;2;17200;17469,263
20191127;3;16900;17062,800
20191127;4;16900;17209,550
20191127;5;17500;17492,438
20191127;6;19000;18333,525
20191127;7;22100;21097,725
20191127;8;23100;23072,013
20191127;9;23900;23954,525
20191127;10;23900;24102,300
20191127;11;24000;23855,638
20191127;12;24000;23985,150
20191127;13;24100;24001,988
20191127;14;24200;24096,325
20191127;15;23800;23849,425
20191127;16;24500;24176,000
20191127;17;24900;24899,675
20191127;18;24800;24749,950
20191127;19;24400;24319,350
20191127;20;24100;24064,750
20191127;21;23200;23359,488
20191127;22;21800;21807,500
20191127;23;20300;20316,800
20191127;24;19100;18938,613
20191128;1;17900;17924,263
20191128;2;17300;17385,250
20191128;3;17000;17050,725
20191128;4;17000;17101,813
20191128;5;17500;17314,725
20191128;6;19100;18137,013
20191128;7;22200;20956,850
20191128;8;23200;22769,250
20191128;9;23900;23542,625
20191128;10;24100;23733,425
20191128;11;24100;23468,238
20191128;12;24200;23737,063
20191128;13;24400;23738,275
20191128;14;24500;23811,613
20191128;15;24100;23568,350
20191128;16;24400;23863,950
20191128;17;25000;24845,350
20191128;18;24800;24621,888
20191128;19;24300;24161,625
20191128;20;23900;24033,013
20191128;21;23200;23275,163
20191128;22;21700;21829,463
20191128;23;20200;20265,338
20191128;24;18900;18928,125
20191129;1;17900;17957,288
20191129;2;17200;17376,800
20191129;3;17100;17049,538
20191129;4;17100;17069,088
20191129;5;17500;17263,613
20191129;6;19200;18086,063
20191129;7;22200;20911,700
20191129;8;23300;22531,400
20191129;9;24200;23240,788
20191129;10;24400;23473,850
20191129;11;24200;23268,375
20191129;12;24400;23581,063
20191129;13;24500;23719,563
20191129;14;24600;23779,325
20191129;15;24200;23521,650
20191129;16;24500;23744,975
20191129;17;25100;24531,500
20191129;18;24600;24381,338
20191129;19;24400;23870,475
20191129;20;24000;23609,575
20191129;21;23100;22826,538
20191129;22;21800;21368,700
20191129;23;20200;19987,063
20191129;24;18900;18767,963
20191130;1;17900;17741,463
20191130;2;17300;17098,975
20191130;3;16900;16719,625
20191130;4;16800;16646,588
20191130;5;16900;16744,675
20191130;6;17500;16959,663
20191130;7;18800;17980,475
20191130;8;20100;18848,350
20191130;9;21100;20065,850
20191130;10;21500;21030,813
20191130;11;21800;21348,350
20191130;12;21800;21417,225
20191130;13;21500;21229,625
20191130;14;21600;21066,363
20191130;15;20800;20333,563
20191130;16;21500;20517,625
20191130;17;22300;21563,675
20191130;18;22100;21443,675
20191130;19;21700;21065,850
20191130;20;21200;20726,575
20191130;21;20600;20116,513
20191130;22;19500;19001,913
20191130;23;18500;18056,888
20191130;24;17400;17023,025
20191201;1;15900;16127,888
20191201;2;15300;15554,288
20191201;3;14800;15171,138
20191201;4;14700;14990,188
20191201;5;14800;15013,163
20191201;6;14900;15127,363
20191201;7;15300;15592,150
20191201;8;15900;15698,563
20191201;9;16900;16362,200
20191201;10;17700;17250,713
20191201;11;18000;17845,775
20191201;12;18200;18054,575
20191201;13;18400;18315,338
20191201;14;18400;18522,625
20191201;15;18200;18237,250
20191201;16;18700;18362,425
20191201;17;19500;19339,800
20191201;18;19700;19547,200
20191201;19;19900;19581,375
20191201;20;19900;19550,625
20191201;21;19400;19162,625
20191201;22;18600;18328,913
20191201;23;17800;17652,350
20191201;24;16600;16723,813
20191202;1;15800;15948,050
20191202;2;15600;15623,538
20191202;3;15400;15393,175
20191202;4;15600;15370,225
20191202;5;16400;15801,625
20191202;6;18600;17006,975
20191202;7;22300;20428,950
20191202;8;23400;22553,000
20191202;9;24400;23707,775
20191202;10;24600;24196,563
20191202;11;24600;24049,725
20191202;12;24700;24352,288
20191202;13;24900;24506,375
20191202;14;25100;24586,513
20191202;15;24600;24273,500
20191202;16;25200;24481,825
20191202;17;25600;25202,688
20191202;18;25500;24925,213
20191202;19;25100;24398,825
20191202;20;24900;24294,238
20191202;21;23900;23528,738
20191202;22;22400;22109,688
20191202;23;20900;20496,250
20191202;24;19400;19181,963
20191203;1;17800;18219,113
20191203;2;17300;17680,525
20191203;3;17000;17407,738
20191203;4;17000;17438,688
20191203;5;17600;17779,100
20191203;6;19200;18656,663
20191203;7;22400;21487,900
20191203;8;23600;23595,513
20191203;9;24400;24394,075
20191203;10;24500;24559,300
20191203;11;24700;24239,550
20191203;12;24700;24296,300
20191203;13;24900;24361,863
20191203;14;25100;24476,000
20191203;15;24600;24308,538
20191203;16;25300;24575,838
20191203;17;25700;25523,963
20191203;18;25400;25327,413
20191203;19;24900;24851,000
20191203;20;24700;24713,988
20191203;21;23800;24010,213
20191203;22;22400;22489,263
20191203;23;20900;20971,200
20191203;24;19400;19542,463
20191204;1;18300;18402,875
20191204;2;17800;17754,788
20191204;3;17500;17511,700
20191204;4;17600;17608,875
20191204;5;18000;17956,563
20191204;6;19700;18624,838
20191204;7;23000;21340,725
20191204;8;24200;23321,875
20191204;9;24800;24104,938
20191204;10;24900;24315,088
20191204;11;24800;24081,600
20191204;12;24900;24286,763
20191204;13;25100;24351,400
20191204;14;25300;24404,075
20191204;15;24800;23916,238
20191204;16;25500;24075,825
20191204;17;25800;24876,625
20191204;18;25600;24740,113
20191204;19;25200;24252,363
20191204;20;25000;24078,663
20191204;21;24200;23341,625
20191204;22;22600;21871,275
20191204;23;21100;20425,275
20191204;24;19600;19084,375
20191205;1;18200;18136,350
20191205;2;17700;17481,325
20191205;3;17550;17090,838
20191205;4;17700;17133,813
20191205;5;18100;17464,525
20191205;6;19500;18440,738
20191205;7;23000;21432,350
20191205;8;23900;23363,888
20191205;9;24600;24154,113
20191205;10;24600;24187,213
20191205;11;24500;23741,988
20191205;12;24600;23848,575
20191205;13;24700;23863,938
20191205;14;24800;24043,913
20191205;15;24500;23987,150
20191205;16;25300;24316,200
20191205;17;25800;25468,163
20191205;18;25600;25266,425
20191205;19;25000;24807,588
20191205;20;24800;24660,450
20191205;21;24100;23926,163
20191205;22;22600;22525,538
20191205;23;21100;20938,413
20191205;24;19600;19714,988
20191206;1;18700;18490,025
20191206;2;18100;17933,988
20191206;3;17800;17665,538
20191206;4;17900;17778,138
20191206;5;18400;18144,075
20191206;6;19800;19040,800
20191206;7;23200;21924,888
20191206;8;24000;23739,213
20191206;9;24600;24314,338
20191206;10;24700;24236,563
20191206;11;24500;23919,650
20191206;12;24600;23980,638
20191206;13;24800;23951,088
20191206;14;24900;24132,725
20191206;15;24600;23928,100
20191206;16;25300;24351,025
20191206;17;25600;25200,100
20191206;18;25400;25004,850
20191206;19;24800;24428,550
20191206;20;24700;24241,400
20191206;21;23900;23482,875
20191206;22;22600;22187,075
20191206;23;21000;20758,038
20191206;24;19700;19447,638
20191207;1;18600;18388,513
20191207;2;17900;17527,600
20191207;3;17400;17263,838
20191207;4;17200;17050,550
20191207;5;17400;17211,425
20191207;6;17700;17419,838
20191207;7;19300;18541,413
20191207;8;20100;19615,375
20191207;9;21300;20695,313
20191207;10;21800;21528,800
20191207;11;22100;21922,700
20191207;12;22100;22070,913
20191207;13;22000;21937,363
20191207;14;21900;21760,988
20191207;15;21200;21003,600
20191207;16;22100;21213,213
20191207;17;22600;21850,313
20191207;18;22300;21639,575
20191207;19;21900;21183,950
20191207;20;21600;20830,625
20191207;21;20900;20287,250
20191207;22;19700;19207,300
20191207;23;18800;18306,500
20191207;24;17700;17130,563
20191208;1;16000;16120,463
20191208;2;15250;15446,825
20191208;3;14900;15135,263
20191208;4;14700;14908,400
20191208;5;14800;14927,438
20191208;6;15000;15005,463
20191208;7;15500;15531,300
20191208;8;15850;15882,650
20191208;9;16800;16600,325
20191208;10;17500;17375,763
20191208;11;17750;17977,763
20191208;12;18000;18239,750
20191208;13;18300;18330,038
20191208;14;18400;18456,263
20191208;15;17800;18311,588
20191208;16;18800;18619,788
20191208;17;19400;19440,888
20191208;18;19300;19448,988
20191208;19;19500;19438,600
20191208;20;19400;19524,538
20191208;21;19100;19101,488
20191208;22;18200;18249,638
20191208;23;17500;17591,513
20191208;24;16500;16687,925
20191209;1;15600;15932,600
20191209;2;15200;15614,213
20191209;3;15100;15426,850
20191209;4;15300;15529,763
20191209;5;16100;15995,225
20191209;6;18150;17116,125
20191209;7;21700;20246,375
20191209;8;23450;22428,650
20191209;9;24250;23452,825
20191209;10;24400;23734,275
20191209;11;24400;23524,588
20191209;12;24500;23850,163
20191209;13;24600;24029,050
20191209;14;24700;24118,563
20191209;15;24400;23875,800
20191209;16;25150;24078,875
20191209;17;25450;24919,063
20191209;18;25050;24603,688
20191209;19;24600;24249,088
20191209;20;24450;24145,663
20191209;21;23700;23492,788
20191209;22;22250;21924,200
20191209;23;20650;20312,025
20191209;24;19150;18984,325
20191210;1;18000;17929,050
20191210;2;17400;17428,938
20191210;3;17200;17197,025
20191210;4;17300;17118,363
20191210;5;17700;17521,513
20191210;6;19500;18336,625
20191210;7;22900;21313,888
20191210;8;23700;23222,200
20191210;9;24350;23953,975
20191210;10;24350;24094,813
20191210;11;24300;23697,650
20191210;12;24400;24069,350
20191210;13;24600;24230,450
20191210;14;24600;24493,475
20191210;15;24350;24224,600
20191210;16;25100;24452,013
20191210;17;25500;25281,538
20191210;18;25300;25231,425
20191210;19;24900;24893,025
20191210;20;24700;24720,500
20191210;21;24050;24052,825
20191210;22;22550;22457,100
20191210;23;21050;20864,375
20191210;24;19650;19491,538
20191211;1;18500;18546,350
20191211;2;17800;17909,875
20191211;3;17500;17630,188
20191211;4;17600;17701,700
20191211;5;18200;17978,213
20191211;6;19800;18853,725
20191211;7;23300;21804,950
20191211;8;24100;23778,188
20191211;9;24600;24521,675
20191211;10;24600;24626,588
20191211;11;24300;24199,475
20191211;12;24300;24237,175
20191211;13;24600;24212,263
20191211;14;24700;24365,713
20191211;15;24500;24230,688
20191211;16;25300;24570,650
20191211;17;25800;25572,075
20191211;18;25700;25317,225
20191211;19;25200;24985,388
20191211;20;25100;24825,163
20191211;21;24400;24042,975
20191211;22;22800;22577,650
20191211;23;21300;21091,788
20191211;24;19900;19711,338
20191212;1;18600;18722,975
20191212;2;18000;18179,863
20191212;3;17800;17859,125
20191212;4;17900;17889,900
20191212;5;18500;18062,763
20191212;6;20000;18953,000
20191212;7;23600;21821,188
20191212;8;24400;23865,163
20191212;9;24800;24521,200
20191212;10;24800;24766,975
20191212;11;24700;24440,650
20191212;12;24700;24601,550
20191212;13;24800;24629,525
20191212;14;24900;24917,388
20191212;15;24600;24634,463
20191212;16;25500;24810,963
20191212;17;25900;25691,250
20191212;18;25800;25398,338
20191212;19;25300;25025,825
20191212;20;25200;24817,975
20191212;21;24500;24043,138
20191212;22;22900;22495,888
20191212;23;21300;20875,538
20191212;24;19900;19454,238
20191213;1;18600;18490,425
20191213;2;17900;17803,113
20191213;3;17700;17447,113
20191213;4;17800;17589,450
20191213;5;18300;17915,913
20191213;6;19900;18799,338
20191213;7;23300;21621,863
20191213;8;24200;23466,800
20191213;9;24700;24276,150
20191213;10;24600;24605,975
20191213;11;24400;24489,288
20191213;12;24600;24654,775
20191213;13;24800;24527,213
20191213;14;25000;24700,088
20191213;15;24700;24283,950
20191213;16;25300;24474,450
20191213;17;25700;25066,050
20191213;18;25400;24749,838
20191213;19;25100;24275,863
20191213;20;24900;23927,550
20191213;21;24200;23127,500
20191213;22;22700;21713,425
20191213;23;21200;20359,800
20191213;24;19800;19055,050
20191214;1;18800;17991,725
