Date;Hour;Forecasted Day-ahead Total Load;Actual Total Load
20200324;1;16600;17173,675
20200324;2;16000;16631,200
20200324;3;15600;16279,388
20200324;4;15800;16314,850
20200324;5;16100;16515,550
20200324;6;16500;16627,775
20200324;7;19450;18258,888
20200324;8;21000;19957,600
20200324;9;21450;20670,488
20200324;10;21250;20764,813
20200324;11;21200;20565,175
20200324;12;21200;20770,900
20200324;13;21300;20792,125
20200324;14;21400;20781,200
20200324;15;20850;20330,775
20200324;16;20500;20170,775
20200324;17;20400;20109,988
20200324;18;21000;20441,225
20200324;19;22450;21754,738
20200324;20;22400;22276,588
20200324;21;21600;21691,788
20200324;22;20200;20374,900
20200324;23;19000;18974,188
20200324;24;17900;17936,813
20200325;1;16700;17076,388
20200325;2;16200;16553,813
20200325;3;15900;16220,900
20200325;4;16000;16216,750
20200325;5;16300;16390,488
20200325;6;16900;16371,275
20200325;7;19300;18034,525
20200325;8;20800;19764,775
20200325;9;21250;20440,188
20200325;10;21200;20404,988
20200325;11;21150;20290,638
20200325;12;21150;20345,488
20200325;13;21300;20311,975
20200325;14;21400;20347,963
20200325;15;20950;19952,600
20200325;16;20650;19845,938
20200325;17;20450;19931,925
20200325;18;21000;20226,238
20200325;19;22500;21399,538
20200325;20;22350;22000,925
20200325;21;21500;21508,863
20200325;22;20100;20189,400
20200325;23;18800;18941,175
20200325;24;17500;17830,600
20200326;1;16300;17016,563
20200326;2;15800;16380,850
20200326;3;15500;15992,513
20200326;4;15600;15931,988
20200326;5;15900;16172,563
20200326;6;16300;16188,750
20200326;7;18850;17930,475
20200326;8;20200;19768,213
20200326;9;20500;20545,813
20200326;10;20400;20613,613
20200326;11;20400;20378,063
20200326;12;20500;20468,800
20200326;13;20600;20485,200
20200326;14;20700;20558,088
20200326;15;20100;20148,063
20200326;16;19850;20044,675
20200326;17;19700;19892,225
20200326;18;20500;20003,538
20200326;19;22000;21133,763
20200326;20;21900;21662,075
20200326;21;21200;21012,000
20200326;22;19700;19741,563
20200326;23;18400;18517,900
20200326;24;17300;17363,663
20200327;1;16750;16486,500
20200327;2;16150;16018,400
20200327;3;15800;15759,313
20200327;4;15900;15699,050
20200327;5;16200;15851,200
20200327;6;16550;15838,825
20200327;7;19200;17507,838
20200327;8;20500;19049,238
20200327;9;20850;19877,600
20200327;10;20750;19973,050
20200327;11;20800;19844,175
20200327;12;20850;19934,300
20200327;13;20900;19799,125
20200327;14;21000;19822,988
20200327;15;20500;19376,850
20200327;16;20150;19336,975
20200327;17;20050;19353,113
20200327;18;20550;19443,088
20200327;19;22100;20432,300
20200327;20;21950;21106,475
20200327;21;21050;20426,175
20200327;22;19600;19090,525
20200327;23;18550;17760,400
20200327;24;17300;16797,450
20200328;1;15893;15999,525
20200328;2;15198;15429,350
20200328;3;15078;15066,913
20200328;4;15057;14941,750
20200328;5;15005;14914,313
20200328;6;14777;14430,625
20200328;7;15133;15008,688
20200328;8;16216;15845,175
20200328;9;16929;16604,938
20200328;10;17551;17147,325
20200328;11;17510;17244,300
20200328;12;17424;17210,650
20200328;13;17556;17019,063
20200328;14;17252;16969,350
20200328;15;16717;16633,338
20200328;16;16406;16466,413
20200328;17;16369;16615,488
20200328;18;16811;16941,013
20200328;19;18826;18320,988
20200328;20;19136;18904,688
20200328;21;18491;18223,763
20200328;22;17348;17156,625
20200328;23;16207;16160,750
20200328;24;15321;15179,750
20200329;1;14400;14325,088
20200329;2;13900;13816,750
20200329;4;13600;13521,463
20200329;5;13700;13538,375
20200329;6;13400;13509,425
20200329;7;13900;13276,025
20200329;8;14600;13563,425
20200329;9;15200;14184,088
20200329;10;15800;14917,413
20200329;11;16100;15543,813
20200329;12;16100;15789,313
20200329;13;16000;16044,225
20200329;14;16200;16167,513
20200329;15;15900;16124,163
20200329;16;15700;15811,988
20200329;17;15500;15740,750
20200329;18;15600;15952,525
20200329;19;16500;16441,413
20200329;20;18500;17518,938
20200329;21;18200;17809,188
20200329;22;17200;17191,413
20200329;23;16700;16701,050
20200329;24;15600;15795,713
20200330;1;14900;15005,975
20200330;2;14400;14510,163
20200330;3;14200;14147,025
20200330;4;14300;14160,363
20200330;5;14900;14413,013
20200330;6;16400;15192,700
20200330;7;19200;17042,938
20200330;8;20700;19008,025
20200330;9;21200;20157,250
20200330;10;21250;20401,563
20200330;11;21250;20251,438
20200330;12;21250;20542,688
20200330;13;21350;20626,975
20200330;14;21450;20566,538
20200330;15;20850;20233,088
20200330;16;20550;19913,925
20200330;17;20300;19615,363
20200330;18;20250;19551,250
20200330;19;20650;19589,225
20200330;20;22300;20786,075
20200330;21;22050;21185,838
20200330;22;20400;19970,225
20200330;23;19100;18638,363
20200330;24;17700;17564,250
20200331;1;16800;16539,038
20200331;2;16200;16053,688
20200331;3;15900;15795,225
20200331;4;15900;15715,125
20200331;5;16200;15898,450
20200331;6;16800;16309,800
20200331;7;19100;17690,038
20200331;8;20500;19489,913
20200331;9;21200;20429,675
20200331;10;21200;20652,563
20200331;11;21100;20612,200
20200331;12;21200;20945,075
20200331;13;21300;20938,175
20200331;14;21400;20982,100
20200331;15;20800;20525,425
20200331;16;20500;20110,925
20200331;17;20200;19756,800
20200331;18;20000;19654,113
20200331;19;20500;19816,475
20200331;20;22400;20910,125
20200331;21;22300;21290,875
20200331;22;20800;19962,550
20200331;23;19300;18647,113
20200331;24;18000;17512,413
20200401;1;16900;16613,113
20200401;2;16400;15960,225
20200401;3;15800;15747,813
20200401;4;15800;15630,850
20200401;5;16000;15743,775
20200401;6;16600;16278,738
20200401;7;19100;17561,225
20200401;8;20400;19208,150
20200401;9;20700;20070,838
20200401;10;20800;20198,363
20200401;11;20900;20079,650
20200401;12;21000;20220,213
20200401;13;20900;20094,025
20200401;14;21000;20012,538
20200401;15;20600;19579,938
20200401;16;20300;19351,075
20200401;17;20200;19045,700
20200401;18;20100;19185,500
20200401;19;20400;19423,325
20200401;20;22100;20464,888
20200401;21;21900;20936,475
20200401;22;20500;19849,625
20200401;23;19100;18626,638
20200401;24;17700;17504,313
20200402;1;16600;16476,750
20200402;2;16100;15892,663
20200402;3;15700;15488,100
20200402;4;15750;15335,425
20200402;5;16100;15568,638
20200402;6;16500;16096,875
20200402;7;18700;17421,500
20200402;8;20150;18990,188
20200402;9;20700;19932,475
20200402;10;20700;20400,575
20200402;11;20750;20340,925
20200402;12;20850;20413,463
20200402;13;21000;20198,100
20200402;14;21050;20052,025
20200402;15;20500;19663,588
20200402;16;20200;19351,775
20200402;17;19950;19109,638
20200402;18;19700;19043,600
20200402;19;20300;19317,813
20200402;20;21850;20352,988
20200402;21;21650;20863,163
20200402;22;20300;19653,650
20200402;23;18800;18503,650
20200402;24;17400;17384,038
20200403;1;16500;16444,475
20200403;2;16000;15834,250
20200403;3;15600;15432,375
20200403;4;15700;15391,800
20200403;5;16000;15560,600
20200403;6;16400;15906,775
20200403;7;18700;17355,200
20200403;8;20200;18872,800
20200403;9;20700;19804,488
20200403;10;20700;19980,163
20200403;11;20700;19869,138
20200403;12;20700;20107,850
20200403;13;20800;20167,813
20200403;14;20900;19928,200
20200403;15;20400;19451,875
20200403;16;20200;19236,375
20200403;17;19900;19080,888
20200403;18;19900;18979,475
20200403;19;20300;19072,488
20200403;20;21900;20059,150
20200403;21;21600;20457,225
20200403;22;20400;19118,750
20200403;23;18900;17984,088
20200403;24;17700;17023,900
20200404;1;15700;16059,950
20200404;2;15000;15409,175
20200404;3;14700;15012,825
20200404;4;14500;14866,013
20200404;5;14400;14883,300
20200404;6;13900;14797,263
20200404;7;15600;14878,088
20200404;8;16200;15590,788
20200404;9;16800;16433,763
20200404;10;17300;17014,300
20200404;11;17300;17248,588
20200404;12;17200;17350,575
20200404;13;17000;17176,338
20200404;14;17000;17077,125
20200404;15;16600;16693,413
20200404;16;16400;16444,713
20200404;17;16600;16377,900
20200404;18;17100;16491,063
20200404;19;17700;16833,275
20200404;20;18900;17880,563
20200404;21;19100;18625,663
20200404;22;18200;17646,938
20200404;23;16900;16713,513
20200404;24;15700;15576,025
20200405;1;14800;14642,963
20200405;2;14200;14003,175
20200405;3;13900;13649,325
20200405;4;13700;13471,125
20200405;5;13700;13444,950
20200405;6;13500;13459,900
20200405;7;13500;13308,313
20200405;8;13900;13703,050
20200405;9;14800;14227,400
20200405;10;15500;14828,488
20200405;11;15700;15099,175
20200405;12;16000;15181,800
20200405;13;16100;15225,800
20200405;14;16200;15030,450
20200405;15;16200;14827,925
20200405;16;15800;14599,675
20200405;17;15800;14624,500
20200405;18;16100;14942,225
20200405;19;16500;15600,538
20200405;20;18100;16619,163
20200405;21;18200;17411,963
20200405;22;17600;16677,563
20200405;23;16700;16073,000
20200405;24;15700;15265,263
20200406;1;15000;14438,013
20200406;2;14600;14011,250
20200406;3;14300;13805,513
20200406;4;14300;13714,675
20200406;5;14800;13983,338
20200406;6;16000;14609,750
20200406;7;17900;16352,188
20200406;8;19400;18268,288
20200406;9;19900;19136,825
20200406;10;19900;19175,675
20200406;11;19800;18926,013
20200406;12;19900;18913,338
20200406;13;20000;18691,363
20200406;14;20100;18590,638
20200406;15;19800;18136,038
20200406;16;19500;18065,763
20200406;17;19100;18075,613
20200406;18;19000;18063,275
20200406;19;19200;18389,725
20200406;20;21100;19429,763
20200406;21;20800;20123,725
20200406;22;19800;18922,700
20200406;23;18400;17692,150
20200406;24;17300;16546,275
20200407;1;16400;15467,975
20200407;2;15800;15047,413
20200407;3;15500;14738,475
20200407;4;15400;14618,488
20200407;5;15800;14847,913
20200407;6;16400;15161,875
20200407;7;18100;16569,463
20200407;8;19400;18274,150
20200407;9;20100;19061,913
20200407;10;20100;19130,588
20200407;11;19900;18816,775
20200407;12;20100;18853,900
20200407;13;20100;18632,975
20200407;14;20100;18492,638
20200407;15;19600;18110,788
20200407;16;19300;18062,325
20200407;17;19100;17956,100
20200407;18;18900;17995,938
20200407;19;19100;18328,475
20200407;20;21100;19337,488
20200407;21;21000;20047,750
20200407;22;19900;18774,175
20200407;23;18600;17546,813
20200407;24;17100;16476,275
20200408;1;15650;15418,000
20200408;2;14900;14972,650
20200408;3;14700;14558,525
20200408;4;14700;14593,175
20200408;5;15150;14702,075
20200408;6;15850;14990,038
20200408;7;17850;16408,700
20200408;8;19350;18083,163
20200408;9;19600;18943,650
20200408;10;19500;19082,438
20200408;11;19350;18904,963
20200408;12;19350;18899,588
20200408;13;19150;18753,763
20200408;14;19150;18633,375
20200408;15;18750;18154,038
20200408;16;18500;18075,713
20200408;17;18300;18028,000
20200408;18;18200;18115,375
20200408;19;18850;18382,213
20200408;20;20550;19296,888
20200408;21;20350;20126,975
20200408;22;19150;18771,575
20200408;23;17800;17461,225
20200408;24;16600;16372,763
20200409;1;15450;15425,250
20200409;2;14850;14877,738
20200409;3;14550;14474,488
20200409;4;14650;14449,263
20200409;5;15000;14499,125
20200409;6;15600;14772,538
20200409;7;17900;15916,163
20200409;8;19100;17463,875
20200409;9;19550;18353,025
20200409;10;19450;18518,463
20200409;11;19250;18513,188
20200409;12;19250;18674,838
20200409;13;19100;18489,238
20200409;14;19100;18276,113
20200409;15;18700;17959,950
20200409;16;18400;17877,725
20200409;17;18200;17828,175
20200409;18;18000;17967,475
20200409;19;18600;18021,825
20200409;20;20400;18777,213
20200409;21;20200;19600,088
20200409;22;19000;18519,875
20200409;23;17850;17324,288
20200409;24;16650;16209,613
20200410;1;14900;15095,925
20200410;2;14300;14516,713
20200410;3;13900;14118,513
20200410;4;13900;14047,700
20200410;5;14200;14141,300
20200410;6;14400;14254,450
20200410;7;16800;15187,525
20200410;8;18100;16676,275
20200410;9;18800;17571,888
20200410;10;18750;18466,200
20200410;11;18700;19014,675
20200410;12;18700;19254,800
20200410;13;18500;19027,625
20200410;14;18600;18928,450
20200410;15;17950;18454,100
20200410;16;17850;18056,363
20200410;17;17500;17859,350
20200410;18;17250;17666,038
20200410;19;17400;17627,838
20200410;20;19150;18379,750
20200410;21;19300;19277,200
20200410;22;18250;18095,788
20200410;23;16950;16823,038
20200410;24;15600;15632,363
20200411;1;14250;14516,675
20200411;2;13550;13812,838
20200411;3;13150;13442,225
20200411;4;13000;13203,363
20200411;5;12900;13187,038
20200411;6;12300;13040,100
20200411;7;13000;13154,325
20200411;8;13850;14164,913
20200411;9;14850;15411,438
20200411;10;15450;16438,813
20200411;11;15700;17025,150
20200411;12;15700;17169,950
20200411;13;15600;16972,000
20200411;14;15400;16694,425
20200411;15;15000;16141,150
20200411;16;14600;15648,125
20200411;17;14450;15483,438
20200411;18;14500;15361,375
20200411;19;14800;15556,150
20200411;20;16000;16182,900
20200411;21;16200;17040,675
20200411;22;15650;16200,850
20200411;23;14500;15188,125
20200411;24;13300;13890,925
20200412;1;12250;12859,688
20200412;2;11450;12061,700
20200412;3;10950;11747,125
20200412;4;10750;11481,363
20200412;5;10850;11458,400
20200412;6;10600;11229,175
20200412;7;10750;11169,425
20200412;8;11750;11901,888
20200412;9;12500;12823,400
20200412;10;12500;13328,200
20200412;11;12400;13274,325
20200412;12;12300;12912,688
20200412;13;12200;12820,938
20200412;14;12200;12773,200
20200412;15;11900;12479,463
20200412;16;11650;12269,275
20200412;17;11600;12230,363
20200412;18;11800;12275,163
20200412;19;12400;12673,550
20200412;20;13700;13392,950
20200412;21;14100;14580,700
20200412;22;13900;14098,175
20200412;23;13200;13365,975
20200412;24;12200;12558,088
20200413;1;11900;11851,738
20200413;2;11400;11347,113
20200413;3;11150;10994,525
20200413;4;11000;10833,263
20200413;5;11050;10903,388
20200413;6;10600;10810,888
20200413;7;11100;10768,725
20200413;8;11900;11312,425
20200413;9;12700;12066,850
20200413;10;13300;12761,938
20200413;11;13450;13417,488
20200413;12;13500;13533,350
20200413;13;13400;13867,963
20200413;14;13300;13877,375
20200413;15;12900;13573,125
20200413;16;12600;13383,475
20200413;17;12500;13207,875
20200413;18;12800;13331,363
20200413;19;13500;13620,900
20200413;20;14500;14408,738
20200413;21;15300;15263,425
20200413;22;15000;14742,588
20200413;23;14200;14067,400
20200413;24;13100;13209,313
20200414;1;11550;12478,838
20200414;2;11050;12076,688
20200414;3;10850;11929,613
20200414;4;10950;11878,025
20200414;5;11350;12161,288
20200414;6;12350;12652,375
20200414;7;14800;14730,400
20200414;8;16350;16755,825
20200414;9;17300;17910,125
20200414;10;17950;18779,550
20200414;11;18250;19328,500
20200414;12;18300;19295,050
20200414;13;18350;19189,088
20200414;14;18350;18881,350
20200414;15;17800;18412,150
20200414;16;17500;18218,488
20200414;17;17200;18057,038
20200414;18;17150;17882,163
20200414;19;17450;18003,650
20200414;20;19150;18577,250
20200414;21;19350;19478,775
20200414;22;18100;18448,825
20200414;23;16950;17302,700
20200414;24;15800;16331,475
20200415;1;14600;15339,825
20200415;2;13900;14627,125
20200415;3;13600;14409,050
20200415;4;13600;14460,575
20200415;5;13700;14659,000
20200415;6;14000;14898,713
20200415;7;16100;16387,600
20200415;8;17300;18337,350
20200415;9;18200;19369,613
20200415;10;18400;20009,538
20200415;11;18650;20118,500
20200415;12;18700;20381,163
20200415;13;18600;20092,488
20200415;14;18600;19825,313
20200415;15;18100;19462,525
20200415;16;17700;19440,988
20200415;17;17400;18911,238
20200415;18;17300;18631,488
20200415;19;17800;18754,563
20200415;20;19350;19160,863
20200415;21;19650;20074,800
20200415;22;18300;19100,488
20200415;23;16850;17878,875
20200415;24;15500;16741,613
20200416;1;14750;15765,375
20200416;2;14200;15089,738
20200416;3;13900;14890,713
20200416;4;13900;14755,925
20200416;5;14200;14901,038
20200416;6;14500;14885,713
20200416;7;16800;16528,388
20200416;8;18100;18405,275
20200416;9;18800;19362,150
20200416;10;19150;19670,338
20200416;11;19350;19679,550
20200416;12;19300;19903,575
20200416;13;19150;19700,425
20200416;14;18900;19443,300
20200416;15;18450;18846,113
20200416;16;18150;18643,113
20200416;17;17800;18312,838
20200416;18;17700;18312,813
20200416;19;18100;18431,913
20200416;20;19600;18999,738
20200416;21;19750;19935,200
20200416;22;18300;18940,338
20200416;23;17100;17724,163
20200416;24;15900;16562,725
20200417;1;14750;15571,375
20200417;2;14200;14929,663
20200417;3;13900;14665,075
20200417;4;13900;14712,675
20200417;5;14200;14774,200
20200417;6;14600;14815,175
20200417;7;16900;16224,175
20200417;8;18500;18014,263
20200417;9;19150;19013,663
20200417;10;19350;19326,263
20200417;11;19500;19386,925
20200417;12;19550;19593,938
20200417;13;19350;19375,450
20200417;14;19150;19193,575
20200417;15;18800;18712,038
20200417;16;18550;18516,163
20200417;17;18250;18248,938
20200417;18;18050;18115,363
20200417;19;18150;18047,538
20200417;20;19300;18743,375
20200417;21;19500;19658,725
20200417;22;18400;18701,075
20200417;23;17200;17502,800
20200417;24;15900;16372,588
20200418;1;14800;15350,338
20200418;2;14100;14871,225
20200418;3;13750;14510,088
20200418;4;13550;14363,650
20200418;5;13650;14399,275
20200418;6;13200;13857,013
20200418;7;14500;14311,913
20200418;8;15700;15282,913
20200418;9;16900;16261,575
20200418;10;17900;16998,338
20200418;11;18100;17301,325
20200418;12;18050;17486,338
20200418;13;17850;17161,763
20200418;14;17750;16918,463
20200418;15;16950;16490,438
20200418;16;16500;16102,238
20200418;17;16300;15853,500
20200418;18;16200;15931,850
20200418;19;16400;16226,475
20200418;20;17900;16757,225
20200418;21;18600;17736,238
20200418;22;17500;17054,275
20200418;23;16350;16174,275
20200418;24;15150;15048,100
20200419;1;14200;14090,363
20200419;2;13500;13394,725
20200419;3;13200;13024,150
20200419;4;13100;12762,488
20200419;5;13200;12932,838
20200419;6;12700;12533,463
20200419;7;13200;12642,338
20200419;8;14000;13272,688
20200419;9;15100;13972,525
20200419;10;15600;14763,525
20200419;11;16000;15385,738
20200419;12;16050;15738,525
20200419;13;15950;15874,625
20200419;14;15600;15791,988
20200419;15;15250;15388,975
20200419;16;14850;14907,300
20200419;17;14750;14639,500
20200419;18;14950;14641,350
20200419;19;15550;15008,925
20200419;20;16850;15609,463
20200419;21;17450;16589,263
20200419;22;16750;16263,550
20200419;23;15850;15508,838
20200419;24;14750;14580,450
20200420;1;13800;13898,125
20200420;2;13400;13408,838
20200420;3;13300;13221,625
20200420;4;13300;13210,350
20200420;5;13600;13502,038
20200420;6;14500;13881,300
20200420;7;17500;16003,563
20200420;8;19100;18121,500
20200420;9;19700;19298,650
20200420;10;19700;19714,100
20200420;11;19800;19819,913
20200420;12;19900;20002,988
20200420;13;19800;20045,650
20200420;14;19600;19787,975
20200420;15;19000;19256,850
20200420;16;18600;18887,425
20200420;17;18200;18499,000
20200420;18;18100;18351,500
20200420;19;18400;18306,688
20200420;20;19700;18794,975
20200420;21;20400;19829,150
20200420;22;19300;18940,500
20200420;23;17900;17704,650
20200420;24;16600;16494,350
20200421;1;15800;15625,625
20200421;2;15300;15093,425
20200421;3;15000;14751,738
20200421;4;15000;14631,913
20200421;5;15300;14852,950
20200421;6;15600;14792,800
20200421;7;17900;16702,913
20200421;8;19300;18643,700
20200421;9;20000;19663,713
20200421;10;20100;20007,400
20200421;11;20300;19931,075
20200421;12;20300;20126,925
20200421;13;20100;19946,600
20200421;14;20000;19676,363
20200421;15;19400;19170,813
20200421;16;19200;18851,188
20200421;17;18700;18496,325
20200421;18;18600;18280,275
20200421;19;18800;18360,175
20200421;20;19800;18982,138
20200421;21;20400;20036,225
20200421;22;19300;19169,475
20200421;23;18300;17779,675
20200421;24;17000;16494,900
20200422;1;15150;15533,588
20200422;2;14450;14895,688
20200422;3;14150;14677,613
20200422;4;14150;14699,813
20200422;5;14450;14764,663
20200422;6;14650;14801,550
20200422;7;17100;16670,988
20200422;8;18550;18656,500
20200422;9;19200;19761,200
20200422;10;19350;19930,688
20200422;11;19600;19917,463
20200422;12;19650;20236,850
20200422;13;19550;20231,550
20200422;14;19450;19871,438
20200422;15;18950;19284,250
20200422;16;18500;18896,688
20200422;17;18150;18536,938
20200422;18;18000;18274,450
20200422;19;18100;18392,575
20200422;20;19100;18929,725
20200422;21;19650;19951,225
20200422;22;18600;19126,625
20200422;23;17350;17742,325
20200422;24;16100;16474,188
20200423;1;15200;15403,875
20200423;2;14600;14924,513
20200423;3;14300;14637,588
20200423;4;14300;14622,738
20200423;5;14500;14765,938
20200423;6;15050;14709,850
20200423;7;17950;16663,963
20200423;8;19350;18636,463
20200423;9;20050;19703,463
20200423;10;20050;19976,513
20200423;11;20100;19928,725
20200423;12;20100;20106,288
20200423;13;19950;19934,738
20200423;14;19850;19618,625
20200423;15;19200;19080,100
20200423;16;18900;18773,250
20200423;17;18600;18321,700
20200423;18;18400;18137,250
20200423;19;18500;18236,850
20200423;20;19450;18886,563
20200423;21;20050;19988,900
20200423;22;18950;19030,525
20200423;23;17650;17590,450
20200423;24;16400;16488,725
20200424;1;14950;15409,750
20200424;2;14400;14783,075
20200424;3;14100;14564,450
20200424;4;14100;14512,588
20200424;5;14450;14605,275
20200424;6;14750;14622,750
20200424;7;17200;16391,838
20200424;8;18600;18144,213
20200424;9;19200;19103,513
20200424;10;19250;19485,113
20200424;11;19450;19451,313
20200424;12;19500;19560,000
20200424;13;19350;19455,500
20200424;14;19250;19290,763
20200424;15;18650;18906,638
20200424;16;18400;18646,688
20200424;17;18000;18348,300
20200424;18;17900;18167,463
20200424;19;18000;18202,850
20200424;20;19000;18715,338
20200424;21;19500;19502,213
20200424;22;18500;18645,063
20200424;23;17300;17348,150
20200424;24;16000;16165,688
20200425;1;15300;15314,963
20200425;2;14600;14609,250
20200425;3;14300;14165,825
20200425;4;14300;13936,325
20200425;5;14200;13998,413
20200425;6;13800;13554,425
20200425;7;15100;13984,075
20200425;8;16100;15023,725
20200425;9;17100;16055,600
20200425;10;17500;16772,975
20200425;11;17700;17147,788
20200425;12;17700;17440,563
20200425;13;17400;17378,450
20200425;14;17300;17313,825
20200425;15;16800;17098,175
20200425;16;16600;16763,263
20200425;17;16300;16471,125
20200425;18;16300;16369,275
20200425;19;16600;16431,338
20200425;20;17700;16711,538
20200425;21;18200;17367,488
20200425;22;17600;16905,088
20200425;23;16500;15978,463
20200425;24;15200;14977,863
20200426;1;14280;14029,613
20200426;2;13658;13238,525
20200426;3;13184;12886,150
20200426;4;13008;12789,725
20200426;5;13133;12783,088
20200426;6;12886;12348,138
20200426;7;13061;12603,025
20200426;8;13706;13343,175
20200426;9;14394;14271,138
20200426;10;15231;15004,463
20200426;11;15902;15587,613
20200426;12;16253;16004,363
20200426;13;16351;16208,588
20200426;14;16453;16085,563
20200426;15;16109;15694,025
20200426;16;15740;15224,338
20200426;17;15474;14921,588
20200426;18;15487;14941,875
20200426;19;15775;15153,713
20200426;20;16334;15644,650
20200426;21;17135;16588,813
20200426;22;16835;16505,313
20200426;23;16007;15670,425
20200426;24;14954;14760,263
20200427;1;13500;13918,725
20200427;2;13200;13489,113
20200427;3;12900;13153,038
20200427;4;13000;13266,088
20200427;5;13300;13484,413
20200427;6;14500;13565,375
20200427;7;17500;15811,625
20200427;8;18900;17968,100
20200427;9;19600;19197,413
20200427;10;20000;19496,613
20200427;11;20200;19592,188
20200427;12;20200;19794,050
20200427;13;20200;19691,025
20200427;14;20000;19490,938
20200427;15;19500;19052,050
20200427;16;19100;18851,250
20200427;17;18700;18448,488
20200427;18;18400;18199,163
20200427;19;18600;18188,588
20200427;20;19500;18840,775
20200427;21;20200;19912,313
20200427;22;19400;19183,588
20200427;23;17900;17642,838
20200427;24;16600;16299,863
20200428;1;15100;15337,600
20200428;2;14700;14886,350
20200428;3;14300;14629,738
20200428;4;14500;14584,875
20200428;5;14600;14614,388
20200428;6;15100;14509,000
20200428;7;18100;16439,838
20200428;8;19500;18591,738
20200428;9;20100;19635,275
20200428;10;20200;19849,025
20200428;11;20200;19790,775
20200428;12;20300;19958,338
20200428;13;20100;20006,525
20200428;14;19900;19733,300
20200428;15;19600;19261,438
20200428;16;19400;18978,713
20200428;17;19000;18705,538
20200428;18;18800;18404,125
20200428;19;19000;18436,288
20200428;20;19700;19063,713
20200428;21;20200;20008,175
20200428;22;19200;19156,488
20200428;23;18000;17666,013
20200428;24;16500;16397,000
20200429;1;15300;15253,463
20200429;2;14800;14687,813
20200429;3;14500;14230,638
20200429;4;14500;14280,563
20200429;5;14500;14350,850
20200429;6;14900;14219,200
20200429;7;17700;16199,463
20200429;8;19100;18230,100
20200429;9;19700;19338,600
20200429;10;19900;19777,788
20200429;11;20200;19811,675
20200429;12;20200;20086,438
20200429;13;20100;20226,713
20200429;14;19900;20122,563
20200429;15;19200;19495,775
20200429;16;19300;19255,063
20200429;17;18800;18936,175
20200429;18;18600;18612,538
20200429;19;18800;18578,738
20200429;20;19500;18937,725
20200429;21;20100;19596,388
20200429;22;19100;18812,125
20200429;23;17800;17486,538
20200429;24;16400;16225,038
20200430;1;15338;15232,025
20200430;2;14718;14698,400
20200430;3;14346;14373,213
20200430;4;14347;14325,563
20200430;5;14422;14380,388
20200430;6;14373;14333,738
20200430;7;16244;16059,775
20200430;8;18260;17875,700
20200430;9;19397;18786,788
20200430;10;19860;19187,513
20200430;11;19952;19223,350
20200430;12;20198;19457,475
20200430;13;20244;19262,000
20200430;14;20043;19010,638
20200430;15;19449;18543,688
20200430;16;19008;18254,525
20200430;17;18646;17830,488
20200430;18;18484;17476,613
20200430;19;18513;17376,200
20200430;20;19082;17678,138
20200430;21;19917;18356,750
20200430;22;19049;17841,863
20200430;23;17710;16629,550
20200430;24;16556;15465,163
20200501;1;14800;14442,200
20200501;2;14000;13799,513
20200501;3;13500;13239,888
20200501;4;13400;13122,038
20200501;5;13300;12928,588
20200501;6;12500;12201,175
20200501;7;12900;12289,313
20200501;8;13900;13079,625
20200501;9;14900;14023,925
20200501;10;15500;14866,125
20200501;11;16000;15402,375
20200501;12;16200;15737,475
20200501;13;16100;15756,063
20200501;14;16100;15888,625
20200501;15;15700;15499,950
20200501;16;15200;15023,325
20200501;17;14900;14709,950
20200501;18;14900;14578,250
20200501;19;15200;14684,925
20200501;20;15900;15054,550
20200501;21;16550;15731,575
20200501;22;16300;15638,075
20200501;23;15300;14920,213
20200501;24;14200;13877,475
20200502;1;12600;12953,250
20200502;2;12000;12438,575
20200502;3;11800;12177,200
20200502;4;11700;12067,450
20200502;5;11550;12034,963
20200502;6;11500;11725,900
20200502;7;12600;12363,013
20200502;8;13700;13346,863
20200502;9;14600;14281,850
20200502;10;15300;14871,838
20200502;11;16300;15243,213
20200502;12;16500;15485,400
20200502;13;16500;15534,600
20200502;14;16600;15449,275
20200502;15;16200;15208,250
20200502;16;15600;14896,200
20200502;17;15300;14642,900
20200502;18;15200;14558,925
20200502;19;15300;14785,350
20200502;20;16100;15065,038
20200502;21;16900;15721,725
20200502;22;16600;15655,475
20200502;23;15500;14770,800
20200502;24;14100;13678,925
20200503;1;12900;12756,150
20200503;2;12300;12133,838
20200503;3;11900;11777,638
20200503;4;11700;11649,838
20200503;5;11700;11591,288
20200503;6;11200;11159,975
20200503;7;11700;11337,775
20200503;8;12500;12030,400
20200503;9;13400;12952,488
20200503;10;14100;13882,150
20200503;11;14700;14594,838
20200503;12;14900;14864,125
20200503;13;14900;14885,425
20200503;14;15000;14816,963
20200503;15;14800;14402,213
20200503;16;14600;14018,775
20200503;17;14500;13612,163
20200503;18;14700;13620,463
20200503;19;15200;13824,250
20200503;20;15900;14373,713
20200503;21;16600;15151,038
20200503;22;16200;15303,988
20200503;23;15500;14555,575
20200503;24;14600;13544,925
20200504;1;12871;12738,788
20200504;2;12264;12252,725
20200504;3;12087;12083,975
20200504;4;12170;12065,888
20200504;5;12405;12280,425
20200504;6;13039;12670,488
20200504;7;16239;15318,463
20200504;8;18247;17578,763
20200504;9;19420;18847,075
20200504;10;20023;19347,050
20200504;11;20186;19344,388
20200504;12;20298;19594,513
20200504;13;20361;19681,388
20200504;14;20207;19598,225
